Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 13:22:16,2023-08-16 13:22:17,0.354s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 13:22:17,2023-08-16 13:22:17,0.863s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 13:22:17,2023-08-16 13:22:18,0.343s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 13:22:18,2023-08-16 13:22:19,0.854s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 13:22:19,2023-08-16 13:22:19,0.353s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 13:22:19,2023-08-16 13:22:24,5.005s,PASSED
"verifyTextPresent(""Username entered is invalid. Please try again."", false)",Chrome 115.0.0.0,,,2023-08-16 13:22:24,2023-08-16 13:22:24,0.303s,PASSED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 13:22:24,2023-08-16 13:22:59,35.157s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 13:22:24,2023-08-16 13:22:34,9.421s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 13:22:34,2023-08-16 13:22:34,0.120s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 13:22:34,2023-08-16 13:22:34,0.357s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 13:22:34,2023-08-16 13:22:35,0.858s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 13:22:35,2023-08-16 13:22:36,0.349s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 13:22:36,2023-08-16 13:22:36,0.851s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 13:22:36,2023-08-16 13:22:37,0.350s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 13:22:37,2023-08-16 13:22:42,5.002s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 13:22:42,2023-08-16 13:22:59,17.712s,PASSED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 13:22:59,2023-08-16 13:23:46,46.225s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 13:23:00,2023-08-16 13:23:10,10.047s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 13:23:10,2023-08-16 13:23:10,0.127s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 13:23:10,2023-08-16 13:23:10,0.357s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 13:23:10,2023-08-16 13:23:11,0.861s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 13:23:11,2023-08-16 13:23:11,0.342s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 13:23:11,2023-08-16 13:23:12,0.849s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 13:23:12,2023-08-16 13:23:12,0.333s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 13:23:12,2023-08-16 13:23:17,5.010s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 13:23:17,2023-08-16 13:23:46,28.281s,PASSED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 13:23:46,2023-08-16 13:24:12,26.024s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 13:23:46,2023-08-16 13:23:55,9.207s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 13:23:55,2023-08-16 13:23:55,0.122s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 13:23:55,2023-08-16 13:23:55,0.358s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 13:23:55,2023-08-16 13:23:56,0.852s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 13:23:56,2023-08-16 13:23:57,0.342s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 13:23:57,2023-08-16 13:23:57,0.850s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 13:23:57,2023-08-16 13:23:58,0.335s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 13:23:58,2023-08-16 13:24:03,5.015s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 13:24:03,2023-08-16 13:24:12,8.927s,PASSED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 13:24:12,2023-08-16 13:24:30,17.909s,FAILED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 13:24:12,2023-08-16 13:24:21,9.501s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 13:24:21,2023-08-16 13:24:21,0.121s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 13:24:21,2023-08-16 13:24:22,0.360s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 13:24:22,2023-08-16 13:24:23,0.868s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 13:24:23,2023-08-16 13:24:23,0.344s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 13:24:23,2023-08-16 13:24:24,0.853s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 13:24:24,2023-08-16 13:24:24,0.350s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 13:24:24,2023-08-16 13:24:29,5.006s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 13:24:29,2023-08-16 13:24:30,0.486s,FAILED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 13:24:30,2023-08-16 13:25:05,35.323s,FAILED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 13:24:30,2023-08-16 13:24:39,9.267s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 13:24:39,2023-08-16 13:24:39,0.127s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 13:24:39,2023-08-16 13:24:39,0.358s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 13:24:39,2023-08-16 13:24:40,0.870s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 13:24:40,2023-08-16 13:24:41,0.339s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 13:24:41,2023-08-16 13:24:42,0.838s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 13:24:42,2023-08-16 13:24:42,0.355s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 13:24:42,2023-08-16 13:24:47,5.002s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 13:24:47,2023-08-16 13:25:05,18.153s,FAILED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 13:25:05,2023-08-16 13:25:44,39.143s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 13:25:05,2023-08-16 13:25:15,9.709s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 13:25:15,2023-08-16 13:25:15,0.133s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 13:25:15,2023-08-16 13:25:15,0.363s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 13:25:15,2023-08-16 13:25:16,0.850s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 13:25:16,2023-08-16 13:25:16,0.341s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 13:25:16,2023-08-16 13:25:17,0.856s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 13:25:17,2023-08-16 13:25:18,0.331s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 13:25:18,2023-08-16 13:25:23,5.006s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 13:25:23,2023-08-16 13:25:44,21.536s,PASSED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 13:25:44,2023-08-16 13:26:30,45.803s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 13:25:44,2023-08-16 13:25:54,10.256s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 13:25:54,2023-08-16 13:25:55,0.131s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 13:25:55,2023-08-16 13:25:55,0.342s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 13:25:55,2023-08-16 13:25:56,0.861s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 13:25:56,2023-08-16 13:25:56,0.338s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 13:25:56,2023-08-16 13:25:57,0.842s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 13:25:57,2023-08-16 13:25:57,0.347s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 13:25:57,2023-08-16 13:26:02,5.015s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 13:26:02,2023-08-16 13:26:30,27.656s,PASSED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 13:26:30,2023-08-16 13:27:00,30.351s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 13:26:30,2023-08-16 13:26:40,9.707s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 13:26:40,2023-08-16 13:26:40,0.126s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 13:26:40,2023-08-16 13:26:40,0.345s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 13:26:40,2023-08-16 13:26:41,0.853s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 13:26:41,2023-08-16 13:26:41,0.324s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 13:26:41,2023-08-16 13:26:42,0.844s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 13:26:42,2023-08-16 13:26:43,0.338s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 13:26:43,2023-08-16 13:26:48,5.015s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 13:26:48,2023-08-16 13:27:00,12.788s,PASSED
