Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-08 07:50:06,2023-08-08 07:50:41,35.252s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-08 07:50:06,2023-08-08 07:50:23,16.980s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-08 07:50:23,2023-08-08 07:50:23,0.127s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-08 07:50:23,2023-08-08 07:50:27,4.006s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-08 07:50:27,2023-08-08 07:50:27,0.500s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-08 07:50:27,2023-08-08 07:50:28,0.812s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-08 07:50:28,2023-08-08 07:50:28,0.444s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-08 07:50:28,2023-08-08 07:50:29,0.808s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-08 07:50:29,2023-08-08 07:50:30,0.456s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-08 07:50:30,2023-08-08 07:50:37,7.012s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-08 07:50:37,2023-08-08 07:50:39,2.725s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-08 07:50:39,2023-08-08 07:50:40,0.654s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-08 07:50:40,2023-08-08 07:50:41,0.688s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-08 07:50:41,2023-08-08 07:51:07,25.782s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-08 07:50:41,2023-08-08 07:50:46,5.431s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-08 07:50:46,2023-08-08 07:50:46,0.143s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-08 07:50:46,2023-08-08 07:50:50,4.005s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-08 07:50:50,2023-08-08 07:50:51,0.474s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-08 07:50:51,2023-08-08 07:50:52,0.787s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-08 07:50:52,2023-08-08 07:50:52,0.451s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-08 07:50:52,2023-08-08 07:50:53,0.801s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-08 07:50:53,2023-08-08 07:50:53,0.431s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-08 07:50:53,2023-08-08 07:51:00,7.009s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-08 07:51:00,2023-08-08 07:51:05,4.789s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-08 07:51:05,2023-08-08 07:51:06,0.739s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-08 07:51:06,2023-08-08 07:51:07,0.694s,PASSED
