Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-08 09:02:05,2023-08-08 09:02:05,0.437s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-08 09:02:05,2023-08-08 09:02:06,0.820s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-08 09:02:06,2023-08-08 09:02:06,0.471s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-08 09:02:06,2023-08-08 09:02:13,7.014s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-08 09:02:13,2023-08-08 09:02:14,0.525s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-08 09:02:14,2023-08-08 09:02:15,1.095s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-08 09:02:15,2023-08-08 09:02:16,0.686s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-08 09:02:16,2023-08-08 09:02:37,21.687s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-08 09:02:16,2023-08-08 09:02:21,5.434s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-08 09:02:21,2023-08-08 09:02:21,0.144s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-08 09:02:21,2023-08-08 09:02:25,4.010s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-08 09:02:25,2023-08-08 09:02:26,0.468s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-08 09:02:26,2023-08-08 09:02:27,0.805s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-08 09:02:27,2023-08-08 09:02:27,0.443s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-08 09:02:27,2023-08-08 09:02:28,0.839s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-08 09:02:28,2023-08-08 09:02:28,0.478s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-08 09:02:28,2023-08-08 09:02:35,7.006s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-08 09:02:35,2023-08-08 09:02:36,0.525s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-08 09:02:36,2023-08-08 09:02:37,0.832s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-08 09:02:37,2023-08-08 09:02:37,0.669s,PASSED
