Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 14:26:38,2023-08-16 14:27:16,38.533s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 14:26:38,2023-08-16 14:26:48,10.123s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 14:26:48,2023-08-16 14:26:48,0.124s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 14:26:48,2023-08-16 14:26:48,0.359s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 14:26:48,2023-08-16 14:26:49,0.871s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 14:26:49,2023-08-16 14:26:49,0.345s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 14:26:49,2023-08-16 14:26:50,0.848s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 14:26:50,2023-08-16 14:26:51,0.337s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 14:26:51,2023-08-16 14:26:56,5.015s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 14:26:56,2023-08-16 14:27:16,20.365s,PASSED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 14:27:16,2023-08-16 14:27:43,26.816s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 14:27:16,2023-08-16 14:27:26,9.494s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 14:27:26,2023-08-16 14:27:26,0.118s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 14:27:26,2023-08-16 14:27:26,0.358s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 14:27:26,2023-08-16 14:27:27,0.852s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 14:27:27,2023-08-16 14:27:27,0.347s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 14:27:27,2023-08-16 14:27:28,0.855s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 14:27:28,2023-08-16 14:27:28,0.335s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 14:27:28,2023-08-16 14:27:33,5.017s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 14:27:33,2023-08-16 14:27:43,9.426s,PASSED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 14:27:43,2023-08-16 14:28:18,34.718s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 14:27:43,2023-08-16 14:27:52,9.438s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 14:27:52,2023-08-16 14:27:52,0.129s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 14:27:52,2023-08-16 14:27:53,0.358s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 14:27:53,2023-08-16 14:27:54,0.849s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 14:27:54,2023-08-16 14:27:54,0.343s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 14:27:54,2023-08-16 14:27:55,0.853s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 14:27:55,2023-08-16 14:27:55,0.348s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 14:27:55,2023-08-16 14:28:00,5.003s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 14:28:00,2023-08-16 14:28:18,17.383s,PASSED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 14:28:18,2023-08-16 14:28:28,10.672s,ERROR
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 14:28:18,2023-08-16 14:28:28,9.603s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 14:28:28,2023-08-16 14:28:28,0.125s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 14:28:28,2023-08-16 14:28:28,0.361s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 14:28:28,2023-08-16 14:28:28,0.083s,ERROR
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 14:28:28,2023-08-16 14:28:38,9.794s,ERROR
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 14:28:28,2023-08-16 14:28:38,9.216s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 14:28:38,2023-08-16 14:28:38,0.123s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 14:28:38,2023-08-16 14:28:38,0.356s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 14:28:38,2023-08-16 14:28:38,0.041s,ERROR
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 14:28:38,2023-08-16 14:28:48,9.941s,ERROR
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 14:28:38,2023-08-16 14:28:48,9.373s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 14:28:48,2023-08-16 14:28:48,0.126s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 14:28:48,2023-08-16 14:28:48,0.359s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 14:28:48,2023-08-16 14:28:48,0.032s,ERROR
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 14:28:48,2023-08-16 14:28:58,10.018s,ERROR
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 14:28:48,2023-08-16 14:28:58,9.471s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 14:28:58,2023-08-16 14:28:58,0.119s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 14:28:58,2023-08-16 14:28:58,0.347s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 14:28:58,2023-08-16 14:28:58,0.033s,ERROR
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 14:28:58,2023-08-16 14:29:09,11.394s,ERROR
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 14:28:58,2023-08-16 14:29:09,10.825s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 14:29:09,2023-08-16 14:29:09,0.123s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 14:29:09,2023-08-16 14:29:09,0.358s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 14:29:09,2023-08-16 14:29:09,0.032s,ERROR
