Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/div_Login History Report""))",Chrome 115.0.0.0,,,2023-08-16 17:23:45,2023-08-16 17:24:16,30.270s,PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-16 17:24:16,2023-08-16 17:24:19,3.007s,PASSED
"click(findTestObject(""OB_008_Fms smart Lgout and Feedback/report submit btn/login history button_Submit""))",Chrome 115.0.0.0,,,2023-08-16 17:24:19,2023-08-16 17:24:49,30.178s,PASSED
delay(11),Chrome 115.0.0.0,,,2023-08-16 17:24:49,2023-08-16 17:25:00,11.005s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/a_Reports""))",Chrome 115.0.0.0,,,2023-08-16 17:25:00,2023-08-16 17:25:07,7.344s,PASSED
delay(2),Chrome 115.0.0.0,,,2023-08-16 17:25:07,2023-08-16 17:25:09,2.009s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/div_User Access Report""))",Chrome 115.0.0.0,,,2023-08-16 17:25:09,2023-08-16 17:25:10,0.678s,PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-16 17:25:10,2023-08-16 17:25:13,3.005s,PASSED
"click(findTestObject(""OB_008_Fms smart Lgout and Feedback/report submit btn/user-access button_Submit""))",Chrome 115.0.0.0,,,2023-08-16 17:25:13,2023-08-16 17:25:13,0.467s,PASSED
delay(12),Chrome 115.0.0.0,,,2023-08-16 17:25:13,2023-08-16 17:25:25,12.013s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/a_Reports""))",Chrome 115.0.0.0,,,2023-08-16 17:25:25,2023-08-16 17:25:26,0.497s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/div_New Trip Report""))",Chrome 115.0.0.0,,,2023-08-16 17:25:26,2023-08-16 17:25:27,0.852s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-16 17:25:27,2023-08-16 17:25:31,4.010s,PASSED
"click(findTestObject(""OB_008_Fms smart Lgout and Feedback/report submit btn/New trip re-button_Submit""))",Chrome 115.0.0.0,,,2023-08-16 17:25:31,2023-08-16 17:26:01,30.218s,PASSED
delay(21),Chrome 115.0.0.0,,,2023-08-16 17:26:01,2023-08-16 17:26:22,21.006s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/a_Reports""))",Chrome 115.0.0.0,,,2023-08-16 17:26:22,2023-08-16 17:26:23,0.740s,PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-16 17:26:23,2023-08-16 17:26:26,3.007s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/div_Deviation Summary Report""))",Chrome 115.0.0.0,,,2023-08-16 17:26:26,2023-08-16 17:26:26,0.517s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 17:26:26,2023-08-16 17:26:31,5.008s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/button_Select Date Range""))",Chrome 115.0.0.0,,,2023-08-16 17:26:31,2023-08-16 17:26:32,0.463s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-16 17:26:32,2023-08-16 17:26:36,4.007s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/button_Apply""))",Chrome 115.0.0.0,,,2023-08-16 17:26:36,2023-08-16 17:26:36,0.539s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/span_Select Violation Type""))",Chrome 115.0.0.0,,,2023-08-16 17:26:36,2023-08-16 17:26:37,0.562s,PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-16 17:26:37,2023-08-16 17:26:40,3.007s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/span_Over Speed 2Min Violation""))",Chrome 115.0.0.0,,,2023-08-16 17:26:40,2023-08-16 17:26:40,0.478s,PASSED
delay(2),Chrome 115.0.0.0,,,2023-08-16 17:26:40,2023-08-16 17:26:42,2.018s,PASSED
"click(findTestObject(""OB_008_Fms smart Lgout and Feedback/report submit btn/deviation report-button_Submit""))",Chrome 115.0.0.0,,,2023-08-16 17:26:42,2023-08-16 17:26:43,0.547s,PASSED
,,,,,,,
Test Cases/TC_019_VC_Smart_Home_Element verification-IOCL,Chrome 115.0.0.0,,,2023-08-16 17:26:43,2023-08-16 17:28:11,1m - 28.187s,PASSED
openBrowser(URL),Chrome 115.0.0.0,,,2023-08-16 17:26:43,2023-08-16 17:26:57,13.798s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 17:26:57,2023-08-16 17:26:57,0.125s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 17:26:57,2023-08-16 17:27:02,5.012s,PASSED
"verifyElementPresent(findTestObject(""OB_001_Login screen/Login Screen/Username""), 0)",Chrome 115.0.0.0,,,2023-08-16 17:27:02,2023-08-16 17:27:03,0.390s,PASSED
"verifyElementPresent(findTestObject(""OB_001_Login screen/Login Screen/Password""), 0)",Chrome 115.0.0.0,,,2023-08-16 17:27:03,2023-08-16 17:27:03,0.344s,PASSED
"verifyElementPresent(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""), 0)",Chrome 115.0.0.0,,,2023-08-16 17:27:03,2023-08-16 17:27:03,0.359s,PASSED
"verifyElementClickable(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 17:27:03,2023-08-16 17:27:04,0.371s,PASSED
"verifyElementClickable(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 17:27:04,2023-08-16 17:27:04,0.358s,PASSED
